0,1,2,3,4,5,6,7,8,9,10,11,12,13
19,4,39,14,45,60,49,11,7,18,16,33,7,42
4,39,14,45,60,49,11,7,18,16,33,7,42,56
39,14,45,60,49,11,7,18,16,33,7,42,56,29
14,45,60,49,11,7,18,16,33,7,42,56,29,33
45,60,49,11,7,18,16,33,7,42,56,29,33,3
60,49,11,7,18,16,33,7,42,56,29,33,3,59
49,11,7,18,16,33,7,42,56,29,33,3,59,31
11,7,18,16,33,7,42,56,29,33,3,59,31,57
7,18,16,33,7,42,56,29,33,3,59,31,57,4
18,16,33,7,42,56,29,33,3,59,31,57,4,52
16,33,7,42,56,29,33,3,59,31,57,4,52,42
33,7,42,56,29,33,3,59,31,57,4,52,42,24
7,42,56,29,33,3,59,31,57,4,52,42,24,8
42,56,29,33,3,59,31,57,4,52,42,24,8,14
56,29,33,3,59,31,57,4,52,42,24,8,14,5
29,33,3,59,31,57,4,52,42,24,8,14,5,29
33,3,59,31,57,4,52,42,24,8,14,5,29,30
3,59,31,57,4,52,42,24,8,14,5,29,30,60
59,31,57,4,52,42,24,8,14,5,29,30,60,8
31,57,4,52,42,24,8,14,5,29,30,60,8,39
57,4,52,42,24,8,14,5,29,30,60,8,39,52
4,52,42,24,8,14,5,29,30,60,8,39,52,24
52,42,24,8,14,5,29,30,60,8,39,52,24,16
42,24,8,14,5,29,30,60,8,39,52,24,16,47
24,8,14,5,29,30,60,8,39,52,24,16,47,19
8,14,5,29,30,60,8,39,52,24,16,47,19,17
14,5,29,30,60,8,39,52,24,16,47,19,17,12
5,29,30,60,8,39,52,24,16,47,19,17,12,32
29,30,60,8,39,52,24,16,47,19,17,12,32,55
30,60,8,39,52,24,16,47,19,17,12,32,55,23
60,8,39,52,24,16,47,19,17,12,32,55,23,49
8,39,52,24,16,47,19,17,12,32,55,23,49,32
39,52,24,16,47,19,17,12,32,55,23,49,32,54
52,24,16,47,19,17,12,32,55,23,49,32,54,18
24,16,47,19,17,12,32,55,23,49,32,54,18,5
16,47,19,17,12,32,55,23,49,32,54,18,5,49
47,19,17,12,32,55,23,49,32,54,18,5,49,34
19,17,12,32,55,23,49,32,54,18,5,49,34,36
17,12,32,55,23,49,32,54,18,5,49,34,36,1
12,32,55,23,49,32,54,18,5,49,34,36,1,16
32,55,23,49,32,54,18,5,49,34,36,1,16,8
55,23,49,32,54,18,5,49,34,36,1,16,8,52
23,49,32,54,18,5,49,34,36,1,16,8,52,30
49,32,54,18,5,49,34,36,1,16,8,52,30,27
32,54,18,5,49,34,36,1,16,8,52,30,27,12
54,18,5,49,34,36,1,16,8,52,30,27,12,55
18,5,49,34,36,1,16,8,52,30,27,12,55,33
5,49,34,36,1,16,8,52,30,27,12,55,33,16
49,34,36,1,16,8,52,30,27,12,55,33,16,5
34,36,1,16,8,52,30,27,12,55,33,16,5,58
36,1,16,8,52,30,27,12,55,33,16,5,58,39
1,16,8,52,30,27,12,55,33,16,5,58,39,10
16,8,52,30,27,12,55,33,16,5,58,39,10,21
8,52,30,27,12,55,33,16,5,58,39,10,21,29
52,30,27,12,55,33,16,5,58,39,10,21,29,36
30,27,12,55,33,16,5,58,39,10,21,29,36,56
27,12,55,33,16,5,58,39,10,21,29,36,56,22
12,55,33,16,5,58,39,10,21,29,36,56,22,9
55,33,16,5,58,39,10,21,29,36,56,22,9,51
33,16,5,58,39,10,21,29,36,56,22,9,51,5
16,5,58,39,10,21,29,36,56,22,9,51,5,4
5,58,39,10,21,29,36,56,22,9,51,5,4,19
58,39,10,21,29,36,56,22,9,51,5,4,19,39
39,10,21,29,36,56,22,9,51,5,4,19,39,6
10,21,29,36,56,22,9,51,5,4,19,39,6,23
21,29,36,56,22,9,51,5,4,19,39,6,23,7
29,36,56,22,9,51,5,4,19,39,6,23,7,31
36,56,22,9,51,5,4,19,39,6,23,7,31,32
56,22,9,51,5,4,19,39,6,23,7,31,32,37
22,9,51,5,4,19,39,6,23,7,31,32,37,43
9,51,5,4,19,39,6,23,7,31,32,37,43,34
51,5,4,19,39,6,23,7,31,32,37,43,34,21
5,4,19,39,6,23,7,31,32,37,43,34,21,28
4,19,39,6,23,7,31,32,37,43,34,21,28,19
19,39,6,23,7,31,32,37,43,34,21,28,19,25
39,6,23,7,31,32,37,43,34,21,28,19,25,50
6,23,7,31,32,37,43,34,21,28,19,25,50,43
23,7,31,32,37,43,34,21,28,19,25,50,43,4
7,31,32,37,43,34,21,28,19,25,50,43,4,25
31,32,37,43,34,21,28,19,25,50,43,4,25,18
32,37,43,34,21,28,19,25,50,43,4,25,18,15
37,43,34,21,28,19,25,50,43,4,25,18,15,36
43,34,21,28,19,25,50,43,4,25,18,15,36,2
34,21,28,19,25,50,43,4,25,18,15,36,2,36
21,28,19,25,50,43,4,25,18,15,36,2,36,42
28,19,25,50,43,4,25,18,15,36,2,36,42,37
19,25,50,43,4,25,18,15,36,2,36,42,37,9
25,50,43,4,25,18,15,36,2,36,42,37,9,28
50,43,4,25,18,15,36,2,36,42,37,9,28,31
43,4,25,18,15,36,2,36,42,37,9,28,31,49
4,25,18,15,36,2,36,42,37,9,28,31,49,58
25,18,15,36,2,36,42,37,9,28,31,49,58,40
18,15,36,2,36,42,37,9,28,31,49,58,40,46
15,36,2,36,42,37,9,28,31,49,58,40,46,10
36,2,36,42,37,9,28,31,49,58,40,46,10,27
2,36,42,37,9,28,31,49,58,40,46,10,27,40
36,42,37,9,28,31,49,58,40,46,10,27,40,9
42,37,9,28,31,49,58,40,46,10,27,40,9,37
37,9,28,31,49,58,40,46,10,27,40,9,37,58
9,28,31,49,58,40,46,10,27,40,9,37,58,50
28,31,49,58,40,46,10,27,40,9,37,58,50,60
31,49,58,40,46,10,27,40,9,37,58,50,60,28
49,58,40,46,10,27,40,9,37,58,50,60,28,31
58,40,46,10,27,40,9,37,58,50,60,28,31,15
40,46,10,27,40,9,37,58,50,60,28,31,15,58
46,10,27,40,9,37,58,50,60,28,31,15,58,3
10,27,40,9,37,58,50,60,28,31,15,58,3,26
27,40,9,37,58,50,60,28,31,15,58,3,26,35
40,9,37,58,50,60,28,31,15,58,3,26,35,47
9,37,58,50,60,28,31,15,58,3,26,35,47,60
37,58,50,60,28,31,15,58,3,26,35,47,60,44
58,50,60,28,31,15,58,3,26,35,47,60,44,30
50,60,28,31,15,58,3,26,35,47,60,44,30,3
60,28,31,15,58,3,26,35,47,60,44,30,3,19
28,31,15,58,3,26,35,47,60,44,30,3,19,10
31,15,58,3,26,35,47,60,44,30,3,19,10,49
15,58,3,26,35,47,60,44,30,3,19,10,49,18
58,3,26,35,47,60,44,30,3,19,10,49,18,1
3,26,35,47,60,44,30,3,19,10,49,18,1,44
26,35,47,60,44,30,3,19,10,49,18,1,44,19
35,47,60,44,30,3,19,10,49,18,1,44,19,3
47,60,44,30,3,19,10,49,18,1,44,19,3,60
60,44,30,3,19,10,49,18,1,44,19,3,60,33
44,30,3,19,10,49,18,1,44,19,3,60,33,24
30,3,19,10,49,18,1,44,19,3,60,33,24,16
3,19,10,49,18,1,44,19,3,60,33,24,16,10
19,10,49,18,1,44,19,3,60,33,24,16,10,34
10,49,18,1,44,19,3,60,33,24,16,10,34,53
49,18,1,44,19,3,60,33,24,16,10,34,53,33
18,1,44,19,3,60,33,24,16,10,34,53,33,28
1,44,19,3,60,33,24,16,10,34,53,33,28,6
44,19,3,60,33,24,16,10,34,53,33,28,6,23
19,3,60,33,24,16,10,34,53,33,28,6,23,39
3,60,33,24,16,10,34,53,33,28,6,23,39,52
60,33,24,16,10,34,53,33,28,6,23,39,52,31
33,24,16,10,34,53,33,28,6,23,39,52,31,6
24,16,10,34,53,33,28,6,23,39,52,31,6,33
16,10,34,53,33,28,6,23,39,52,31,6,33,48
10,34,53,33,28,6,23,39,52,31,6,33,48,32
34,53,33,28,6,23,39,52,31,6,33,48,32,29
53,33,28,6,23,39,52,31,6,33,48,32,29,55
33,28,6,23,39,52,31,6,33,48,32,29,55,27
28,6,23,39,52,31,6,33,48,32,29,55,27,28
6,23,39,52,31,6,33,48,32,29,55,27,28,46
23,39,52,31,6,33,48,32,29,55,27,28,46,54
39,52,31,6,33,48,32,29,55,27,28,46,54,8
52,31,6,33,48,32,29,55,27,28,46,54,8,36
31,6,33,48,32,29,55,27,28,46,54,8,36,7
6,33,48,32,29,55,27,28,46,54,8,36,7,23
33,48,32,29,55,27,28,46,54,8,36,7,23,28
48,32,29,55,27,28,46,54,8,36,7,23,28,17
32,29,55,27,28,46,54,8,36,7,23,28,17,35
29,55,27,28,46,54,8,36,7,23,28,17,35,52
55,27,28,46,54,8,36,7,23,28,17,35,52,31
27,28,46,54,8,36,7,23,28,17,35,52,31,15
28,46,54,8,36,7,23,28,17,35,52,31,15,1
46,54,8,36,7,23,28,17,35,52,31,15,1,25
54,8,36,7,23,28,17,35,52,31,15,1,25,4
8,36,7,23,28,17,35,52,31,15,1,25,4,14
36,7,23,28,17,35,52,31,15,1,25,4,14,21
7,23,28,17,35,52,31,15,1,25,4,14,21,51
23,28,17,35,52,31,15,1,25,4,14,21,51,47
28,17,35,52,31,15,1,25,4,14,21,51,47,36
17,35,52,31,15,1,25,4,14,21,51,47,36,44
35,52,31,15,1,25,4,14,21,51,47,36,44,29
52,31,15,1,25,4,14,21,51,47,36,44,29,20
31,15,1,25,4,14,21,51,47,36,44,29,20,14
15,1,25,4,14,21,51,47,36,44,29,20,14,55
1,25,4,14,21,51,47,36,44,29,20,14,55,46
25,4,14,21,51,47,36,44,29,20,14,55,46,34
4,14,21,51,47,36,44,29,20,14,55,46,34,17
14,21,51,47,36,44,29,20,14,55,46,34,17,19
21,51,47,36,44,29,20,14,55,46,34,17,19,6
51,47,36,44,29,20,14,55,46,34,17,19,6,4
47,36,44,29,20,14,55,46,34,17,19,6,4,14
36,44,29,20,14,55,46,34,17,19,6,4,14,21
44,29,20,14,55,46,34,17,19,6,4,14,21,26
29,20,14,55,46,34,17,19,6,4,14,21,26,12
20,14,55,46,34,17,19,6,4,14,21,26,12,28
14,55,46,34,17,19,6,4,14,21,26,12,28,28
55,46,34,17,19,6,4,14,21,26,12,28,28,58
46,34,17,19,6,4,14,21,26,12,28,28,58,41
34,17,19,6,4,14,21,26,12,28,28,58,41,40
17,19,6,4,14,21,26,12,28,28,58,41,40,51
19,6,4,14,21,26,12,28,28,58,41,40,51,20
6,4,14,21,26,12,28,28,58,41,40,51,20,31
4,14,21,26,12,28,28,58,41,40,51,20,31,49
14,21,26,12,28,28,58,41,40,51,20,31,49,44
21,26,12,28,28,58,41,40,51,20,31,49,44,24
26,12,28,28,58,41,40,51,20,31,49,44,24,9
12,28,28,58,41,40,51,20,31,49,44,24,9,48
28,28,58,41,40,51,20,31,49,44,24,9,48,46
28,58,41,40,51,20,31,49,44,24,9,48,46,9
58,41,40,51,20,31,49,44,24,9,48,46,9,43
41,40,51,20,31,49,44,24,9,48,46,9,43,41
40,51,20,31,49,44,24,9,48,46,9,43,41,49
51,20,31,49,44,24,9,48,46,9,43,41,49,29
20,31,49,44,24,9,48,46,9,43,41,49,29,23
31,49,44,24,9,48,46,9,43,41,49,29,23,31
49,44,24,9,48,46,9,43,41,49,29,23,31,60
44,24,9,48,46,9,43,41,49,29,23,31,60,55
24,9,48,46,9,43,41,49,29,23,31,60,55,30
9,48,46,9,43,41,49,29,23,31,60,55,30,54
48,46,9,43,41,49,29,23,31,60,55,30,54,53
46,9,43,41,49,29,23,31,60,55,30,54,53,46
9,43,41,49,29,23,31,60,55,30,54,53,46,5
43,41,49,29,23,31,60,55,30,54,53,46,5,6
41,49,29,23,31,60,55,30,54,53,46,5,6,34
49,29,23,31,60,55,30,54,53,46,5,6,34,55
29,23,31,60,55,30,54,53,46,5,6,34,55,40
23,31,60,55,30,54,53,46,5,6,34,55,40,5
31,60,55,30,54,53,46,5,6,34,55,40,5,3
60,55,30,54,53,46,5,6,34,55,40,5,3,48
55,30,54,53,46,5,6,34,55,40,5,3,48,1
30,54,53,46,5,6,34,55,40,5,3,48,1,18
54,53,46,5,6,34,55,40,5,3,48,1,18,48
53,46,5,6,34,55,40,5,3,48,1,18,48,47
46,5,6,34,55,40,5,3,48,1,18,48,47,7
5,6,34,55,40,5,3,48,1,18,48,47,7,4
6,34,55,40,5,3,48,1,18,48,47,7,4,42
34,55,40,5,3,48,1,18,48,47,7,4,42,51
55,40,5,3,48,1,18,48,47,7,4,42,51,31
40,5,3,48,1,18,48,47,7,4,42,51,31,25
5,3,48,1,18,48,47,7,4,42,51,31,25,18
3,48,1,18,48,47,7,4,42,51,31,25,18,41
48,1,18,48,47,7,4,42,51,31,25,18,41,22
1,18,48,47,7,4,42,51,31,25,18,41,22,30
18,48,47,7,4,42,51,31,25,18,41,22,30,5
48,47,7,4,42,51,31,25,18,41,22,30,5,51
47,7,4,42,51,31,25,18,41,22,30,5,51,31
7,4,42,51,31,25,18,41,22,30,5,51,31,53
4,42,51,31,25,18,41,22,30,5,51,31,53,47
42,51,31,25,18,41,22,30,5,51,31,53,47,17
51,31,25,18,41,22,30,5,51,31,53,47,17,17
31,25,18,41,22,30,5,51,31,53,47,17,17,6
25,18,41,22,30,5,51,31,53,47,17,17,6,14
18,41,22,30,5,51,31,53,47,17,17,6,14,40
41,22,30,5,51,31,53,47,17,17,6,14,40,49
22,30,5,51,31,53,47,17,17,6,14,40,49,26
30,5,51,31,53,47,17,17,6,14,40,49,26,20
5,51,31,53,47,17,17,6,14,40,49,26,20,52
51,31,53,47,17,17,6,14,40,49,26,20,52,60
31,53,47,17,17,6,14,40,49,26,20,52,60,42
53,47,17,17,6,14,40,49,26,20,52,60,42,54
47,17,17,6,14,40,49,26,20,52,60,42,54,40
17,17,6,14,40,49,26,20,52,60,42,54,40,35
17,6,14,40,49,26,20,52,60,42,54,40,35,28
6,14,40,49,26,20,52,60,42,54,40,35,28,54
14,40,49,26,20,52,60,42,54,40,35,28,54,30
40,49,26,20,52,60,42,54,40,35,28,54,30,22
49,26,20,52,60,42,54,40,35,28,54,30,22,31
26,20,52,60,42,54,40,35,28,54,30,22,31,43
20,52,60,42,54,40,35,28,54,30,22,31,43,28
52,60,42,54,40,35,28,54,30,22,31,43,28,56
60,42,54,40,35,28,54,30,22,31,43,28,56,20
42,54,40,35,28,54,30,22,31,43,28,56,20,52
54,40,35,28,54,30,22,31,43,28,56,20,52,51
40,35,28,54,30,22,31,43,28,56,20,52,51,47
35,28,54,30,22,31,43,28,56,20,52,51,47,20
28,54,30,22,31,43,28,56,20,52,51,47,20,4
54,30,22,31,43,28,56,20,52,51,47,20,4,56
30,22,31,43,28,56,20,52,51,47,20,4,56,53
22,31,43,28,56,20,52,51,47,20,4,56,53,5
31,43,28,56,20,52,51,47,20,4,56,53,5,14
43,28,56,20,52,51,47,20,4,56,53,5,14,1
28,56,20,52,51,47,20,4,56,53,5,14,1,11
56,20,52,51,47,20,4,56,53,5,14,1,11,23
20,52,51,47,20,4,56,53,5,14,1,11,23,42
52,51,47,20,4,56,53,5,14,1,11,23,42,48
51,47,20,4,56,53,5,14,1,11,23,42,48,46
47,20,4,56,53,5,14,1,11,23,42,48,46,11
20,4,56,53,5,14,1,11,23,42,48,46,11,27
4,56,53,5,14,1,11,23,42,48,46,11,27,34
56,53,5,14,1,11,23,42,48,46,11,27,34,49
53,5,14,1,11,23,42,48,46,11,27,34,49,13
5,14,1,11,23,42,48,46,11,27,34,49,13,41
14,1,11,23,42,48,46,11,27,34,49,13,41,3
1,11,23,42,48,46,11,27,34,49,13,41,3,10
11,23,42,48,46,11,27,34,49,13,41,3,10,30
23,42,48,46,11,27,34,49,13,41,3,10,30,57
42,48,46,11,27,34,49,13,41,3,10,30,57,13
48,46,11,27,34,49,13,41,3,10,30,57,13,28
46,11,27,34,49,13,41,3,10,30,57,13,28,52
11,27,34,49,13,41,3,10,30,57,13,28,52,6
27,34,49,13,41,3,10,30,57,13,28,52,6,43
34,49,13,41,3,10,30,57,13,28,52,6,43,12
49,13,41,3,10,30,57,13,28,52,6,43,12,56
13,41,3,10,30,57,13,28,52,6,43,12,56,7
41,3,10,30,57,13,28,52,6,43,12,56,7,25
3,10,30,57,13,28,52,6,43,12,56,7,25,24
10,30,57,13,28,52,6,43,12,56,7,25,24,36
30,57,13,28,52,6,43,12,56,7,25,24,36,5
57,13,28,52,6,43,12,56,7,25,24,36,5,47
13,28,52,6,43,12,56,7,25,24,36,5,47,7
28,52,6,43,12,56,7,25,24,36,5,47,7,52
52,6,43,12,56,7,25,24,36,5,47,7,52,6
6,43,12,56,7,25,24,36,5,47,7,52,6,51
43,12,56,7,25,24,36,5,47,7,52,6,51,47
12,56,7,25,24,36,5,47,7,52,6,51,47,39
56,7,25,24,36,5,47,7,52,6,51,47,39,2
7,25,24,36,5,47,7,52,6,51,47,39,2,3
25,24,36,5,47,7,52,6,51,47,39,2,3,12
24,36,5,47,7,52,6,51,47,39,2,3,12,37
36,5,47,7,52,6,51,47,39,2,3,12,37,47
5,47,7,52,6,51,47,39,2,3,12,37,47,16
47,7,52,6,51,47,39,2,3,12,37,47,16,21
7,52,6,51,47,39,2,3,12,37,47,16,21,11
52,6,51,47,39,2,3,12,37,47,16,21,11,49
6,51,47,39,2,3,12,37,47,16,21,11,49,14
51,47,39,2,3,12,37,47,16,21,11,49,14,33
47,39,2,3,12,37,47,16,21,11,49,14,33,30
39,2,3,12,37,47,16,21,11,49,14,33,30,33
2,3,12,37,47,16,21,11,49,14,33,30,33,52
3,12,37,47,16,21,11,49,14,33,30,33,52,55
12,37,47,16,21,11,49,14,33,30,33,52,55,47
37,47,16,21,11,49,14,33,30,33,52,55,47,38
47,16,21,11,49,14,33,30,33,52,55,47,38,50
16,21,11,49,14,33,30,33,52,55,47,38,50,1
21,11,49,14,33,30,33,52,55,47,38,50,1,53
11,49,14,33,30,33,52,55,47,38,50,1,53,22
49,14,33,30,33,52,55,47,38,50,1,53,22,50
14,33,30,33,52,55,47,38,50,1,53,22,50,45
33,30,33,52,55,47,38,50,1,53,22,50,45,30
30,33,52,55,47,38,50,1,53,22,50,45,30,59
33,52,55,47,38,50,1,53,22,50,45,30,59,28
52,55,47,38,50,1,53,22,50,45,30,59,28,47
55,47,38,50,1,53,22,50,45,30,59,28,47,60
47,38,50,1,53,22,50,45,30,59,28,47,60,22
38,50,1,53,22,50,45,30,59,28,47,60,22,5
50,1,53,22,50,45,30,59,28,47,60,22,5,60
1,53,22,50,45,30,59,28,47,60,22,5,60,12
53,22,50,45,30,59,28,47,60,22,5,60,12,34
22,50,45,30,59,28,47,60,22,5,60,12,34,30
50,45,30,59,28,47,60,22,5,60,12,34,30,44
45,30,59,28,47,60,22,5,60,12,34,30,44,57
30,59,28,47,60,22,5,60,12,34,30,44,57,44
59,28,47,60,22,5,60,12,34,30,44,57,44,18
28,47,60,22,5,60,12,34,30,44,57,44,18,45
47,60,22,5,60,12,34,30,44,57,44,18,45,31
60,22,5,60,12,34,30,44,57,44,18,45,31,26
22,5,60,12,34,30,44,57,44,18,45,31,26,20
5,60,12,34,30,44,57,44,18,45,31,26,20,52
60,12,34,30,44,57,44,18,45,31,26,20,52,29
12,34,30,44,57,44,18,45,31,26,20,52,29,56
34,30,44,57,44,18,45,31,26,20,52,29,56,60
30,44,57,44,18,45,31,26,20,52,29,56,60,2
44,57,44,18,45,31,26,20,52,29,56,60,2,4
57,44,18,45,31,26,20,52,29,56,60,2,4,12
44,18,45,31,26,20,52,29,56,60,2,4,12,5
18,45,31,26,20,52,29,56,60,2,4,12,5,10
45,31,26,20,52,29,56,60,2,4,12,5,10,20
31,26,20,52,29,56,60,2,4,12,5,10,20,29
26,20,52,29,56,60,2,4,12,5,10,20,29,37
20,52,29,56,60,2,4,12,5,10,20,29,37,4
52,29,56,60,2,4,12,5,10,20,29,37,4,23
29,56,60,2,4,12,5,10,20,29,37,4,23,27
56,60,2,4,12,5,10,20,29,37,4,23,27,28
60,2,4,12,5,10,20,29,37,4,23,27,28,9
2,4,12,5,10,20,29,37,4,23,27,28,9,30
4,12,5,10,20,29,37,4,23,27,28,9,30,54
12,5,10,20,29,37,4,23,27,28,9,30,54,10
5,10,20,29,37,4,23,27,28,9,30,54,10,2
10,20,29,37,4,23,27,28,9,30,54,10,2,43
20,29,37,4,23,27,28,9,30,54,10,2,43,21
29,37,4,23,27,28,9,30,54,10,2,43,21,35
37,4,23,27,28,9,30,54,10,2,43,21,35,41
4,23,27,28,9,30,54,10,2,43,21,35,41,12
23,27,28,9,30,54,10,2,43,21,35,41,12,15
27,28,9,30,54,10,2,43,21,35,41,12,15,7
28,9,30,54,10,2,43,21,35,41,12,15,7,13
9,30,54,10,2,43,21,35,41,12,15,7,13,8
30,54,10,2,43,21,35,41,12,15,7,13,8,8
54,10,2,43,21,35,41,12,15,7,13,8,8,49
10,2,43,21,35,41,12,15,7,13,8,8,49,43
2,43,21,35,41,12,15,7,13,8,8,49,43,17
43,21,35,41,12,15,7,13,8,8,49,43,17,40
21,35,41,12,15,7,13,8,8,49,43,17,40,19
35,41,12,15,7,13,8,8,49,43,17,40,19,60
41,12,15,7,13,8,8,49,43,17,40,19,60,52
12,15,7,13,8,8,49,43,17,40,19,60,52,59
15,7,13,8,8,49,43,17,40,19,60,52,59,9
7,13,8,8,49,43,17,40,19,60,52,59,9,44
13,8,8,49,43,17,40,19,60,52,59,9,44,20
8,8,49,43,17,40,19,60,52,59,9,44,20,50
8,49,43,17,40,19,60,52,59,9,44,20,50,21
49,43,17,40,19,60,52,59,9,44,20,50,21,14
43,17,40,19,60,52,59,9,44,20,50,21,14,35
17,40,19,60,52,59,9,44,20,50,21,14,35,31
40,19,60,52,59,9,44,20,50,21,14,35,31,27
19,60,52,59,9,44,20,50,21,14,35,31,27,11
60,52,59,9,44,20,50,21,14,35,31,27,11,53
52,59,9,44,20,50,21,14,35,31,27,11,53,56
59,9,44,20,50,21,14,35,31,27,11,53,56,37
9,44,20,50,21,14,35,31,27,11,53,56,37,10
44,20,50,21,14,35,31,27,11,53,56,37,10,19
20,50,21,14,35,31,27,11,53,56,37,10,19,25
50,21,14,35,31,27,11,53,56,37,10,19,25,22
21,14,35,31,27,11,53,56,37,10,19,25,22,11
14,35,31,27,11,53,56,37,10,19,25,22,11,16
35,31,27,11,53,56,37,10,19,25,22,11,16,33
31,27,11,53,56,37,10,19,25,22,11,16,33,3
27,11,53,56,37,10,19,25,22,11,16,33,3,49
11,53,56,37,10,19,25,22,11,16,33,3,49,17
53,56,37,10,19,25,22,11,16,33,3,49,17,20
56,37,10,19,25,22,11,16,33,3,49,17,20,59
37,10,19,25,22,11,16,33,3,49,17,20,59,57
10,19,25,22,11,16,33,3,49,17,20,59,57,52
19,25,22,11,16,33,3,49,17,20,59,57,52,12
25,22,11,16,33,3,49,17,20,59,57,52,12,54
22,11,16,33,3,49,17,20,59,57,52,12,54,2
11,16,33,3,49,17,20,59,57,52,12,54,2,32
16,33,3,49,17,20,59,57,52,12,54,2,32,14
33,3,49,17,20,59,57,52,12,54,2,32,14,9
3,49,17,20,59,57,52,12,54,2,32,14,9,24
49,17,20,59,57,52,12,54,2,32,14,9,24,53
17,20,59,57,52,12,54,2,32,14,9,24,53,41
20,59,57,52,12,54,2,32,14,9,24,53,41,6
59,57,52,12,54,2,32,14,9,24,53,41,6,13
57,52,12,54,2,32,14,9,24,53,41,6,13,50
52,12,54,2,32,14,9,24,53,41,6,13,50,27
12,54,2,32,14,9,24,53,41,6,13,50,27,17
54,2,32,14,9,24,53,41,6,13,50,27,17,57
2,32,14,9,24,53,41,6,13,50,27,17,57,26
32,14,9,24,53,41,6,13,50,27,17,57,26,55
14,9,24,53,41,6,13,50,27,17,57,26,55,20
9,24,53,41,6,13,50,27,17,57,26,55,20,60
24,53,41,6,13,50,27,17,57,26,55,20,60,3
53,41,6,13,50,27,17,57,26,55,20,60,3,20
41,6,13,50,27,17,57,26,55,20,60,3,20,19
6,13,50,27,17,57,26,55,20,60,3,20,19,58
13,50,27,17,57,26,55,20,60,3,20,19,58,6
50,27,17,57,26,55,20,60,3,20,19,58,6,39
27,17,57,26,55,20,60,3,20,19,58,6,39,54
17,57,26,55,20,60,3,20,19,58,6,39,54,36
57,26,55,20,60,3,20,19,58,6,39,54,36,37
26,55,20,60,3,20,19,58,6,39,54,36,37,60
55,20,60,3,20,19,58,6,39,54,36,37,60,49
20,60,3,20,19,58,6,39,54,36,37,60,49,29
60,3,20,19,58,6,39,54,36,37,60,49,29,22
3,20,19,58,6,39,54,36,37,60,49,29,22,36
20,19,58,6,39,54,36,37,60,49,29,22,36,58
19,58,6,39,54,36,37,60,49,29,22,36,58,41
58,6,39,54,36,37,60,49,29,22,36,58,41,48
6,39,54,36,37,60,49,29,22,36,58,41,48,58
39,54,36,37,60,49,29,22,36,58,41,48,58,28
54,36,37,60,49,29,22,36,58,41,48,58,28,23
36,37,60,49,29,22,36,58,41,48,58,28,23,39
37,60,49,29,22,36,58,41,48,58,28,23,39,16
60,49,29,22,36,58,41,48,58,28,23,39,16,19
49,29,22,36,58,41,48,58,28,23,39,16,19,10
29,22,36,58,41,48,58,28,23,39,16,19,10,3
22,36,58,41,48,58,28,23,39,16,19,10,3,39
36,58,41,48,58,28,23,39,16,19,10,3,39,54
58,41,48,58,28,23,39,16,19,10,3,39,54,56
41,48,58,28,23,39,16,19,10,3,39,54,56,11
48,58,28,23,39,16,19,10,3,39,54,56,11,36
58,28,23,39,16,19,10,3,39,54,56,11,36,32
28,23,39,16,19,10,3,39,54,56,11,36,32,55
23,39,16,19,10,3,39,54,56,11,36,32,55,49
39,16,19,10,3,39,54,56,11,36,32,55,49,60
16,19,10,3,39,54,56,11,36,32,55,49,60,28
19,10,3,39,54,56,11,36,32,55,49,60,28,9
10,3,39,54,56,11,36,32,55,49,60,28,9,60
3,39,54,56,11,36,32,55,49,60,28,9,60,11
39,54,56,11,36,32,55,49,60,28,9,60,11,53
54,56,11,36,32,55,49,60,28,9,60,11,53,48
56,11,36,32,55,49,60,28,9,60,11,53,48,8
11,36,32,55,49,60,28,9,60,11,53,48,8,55
36,32,55,49,60,28,9,60,11,53,48,8,55,30
32,55,49,60,28,9,60,11,53,48,8,55,30,33
55,49,60,28,9,60,11,53,48,8,55,30,33,9
49,60,28,9,60,11,53,48,8,55,30,33,9,7
60,28,9,60,11,53,48,8,55,30,33,9,7,38
28,9,60,11,53,48,8,55,30,33,9,7,38,10
9,60,11,53,48,8,55,30,33,9,7,38,10,25
60,11,53,48,8,55,30,33,9,7,38,10,25,5
11,53,48,8,55,30,33,9,7,38,10,25,5,39
53,48,8,55,30,33,9,7,38,10,25,5,39,52
48,8,55,30,33,9,7,38,10,25,5,39,52,43
8,55,30,33,9,7,38,10,25,5,39,52,43,14
55,30,33,9,7,38,10,25,5,39,52,43,14,4
30,33,9,7,38,10,25,5,39,52,43,14,4,26
33,9,7,38,10,25,5,39,52,43,14,4,26,35
9,7,38,10,25,5,39,52,43,14,4,26,35,29
7,38,10,25,5,39,52,43,14,4,26,35,29,13
38,10,25,5,39,52,43,14,4,26,35,29,13,2
10,25,5,39,52,43,14,4,26,35,29,13,2,11
25,5,39,52,43,14,4,26,35,29,13,2,11,37
5,39,52,43,14,4,26,35,29,13,2,11,37,36
39,52,43,14,4,26,35,29,13,2,11,37,36,48
52,43,14,4,26,35,29,13,2,11,37,36,48,6
43,14,4,26,35,29,13,2,11,37,36,48,6,32
14,4,26,35,29,13,2,11,37,36,48,6,32,35
4,26,35,29,13,2,11,37,36,48,6,32,35,22
26,35,29,13,2,11,37,36,48,6,32,35,22,9
35,29,13,2,11,37,36,48,6,32,35,22,9,56
29,13,2,11,37,36,48,6,32,35,22,9,56,11
13,2,11,37,36,48,6,32,35,22,9,56,11,45
2,11,37,36,48,6,32,35,22,9,56,11,45,12
